"AÑO";"MES";"ID";"TIPOEDIFICIO";"EDIFICIO";"BARRIO";"CLASE";"GRUPO";"UNIDADES";"CONSUMO"
"2021";"8";"";"Centros deportivos";"CDM VicÃ¡lvaro";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Reactiva";"";"kVAr";"3174,7"
"2021";"8";"1950";"Centros deportivos";"CDM Vicente del Bosque";"LA PAZ";"Energia Activa";"";"kVAr";"48562"
"2021";"8";"1950";"Centros deportivos";"CDM Vicente del Bosque";"LA PAZ";"Energia Reactiva";"";"kVAr";"23568"
"2021";"8";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Energia Activa";"";"kVAr";"11844,9"
"2021";"8";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Energia Reactiva";"";"kVAr";"0"
"2021";"8";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Gas";"";"kVAr";"1023,1"
"2021";"8";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Energia Activa";"Activa Interruptor Gral";"kVAr";"691,6"
"2021";"8";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2021";"8";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros escolares";"CEIP Ciudad de Roma";"ESTRELLA";"Energia Activa";"";"kVAr";"NO DATA"
"2021";"8";"";"Centros escolares";"CEIP Ciudad de Roma";"ESTRELLA";"Energia Reactiva";"";"kVAr";"NO DATA"
"2021";"8";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Energia Activa";"Activa Interruptor Gral";"kVAr";"1637,8"
"2021";"8";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2021";"8";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Gas";"";"kVAr";"0"
"2021";"8";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Energia Activa";"Activa Interruptor Gral";"kVAr";"2396"
"2021";"8";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"14"
"2021";"8";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros escolares";"CEIP CristÃ³bal ColÃ³n";"VILLAVERDE ALTO";"Energia Activa";"";"kVAr";"1569"
"2021";"8";"";"Centros escolares";"CEIP CristÃ³bal ColÃ³n";"VILLAVERDE ALTO";"Energia Reactiva";"";"kVAr";"0"
"2021";"8";"";"Centros escolares";"CEIP CristÃ³bal ColÃ³n";"VILLAVERDE ALTO";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros escolares";"CEIP Escuelas Aguirre";"NIÃ‘O JESÃšS";"Energia Activa";"";"kVAr";"426,3"
"2021";"8";"";"Centros escolares";"CEIP Escuelas Aguirre";"NIÃ‘O JESÃšS";"Energia Reactiva";"";"kVAr";"207,4"
"2021";"8";"";"Centros escolares";"CEIP Fernando el CatÃ³lico";"ARAPILES";"Energia Activa";"";"kVAr";"2573,7"
"2021";"8";"";"Centros escolares";"CEIP Fernando el CatÃ³lico";"ARAPILES";"Energia Reactiva";"";"kVAr";"328,4"
"2021";"8";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Energia Activa";"Activa Interruptor Gral";"kVAr";"1262,2"
"2021";"8";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0,9"
"2021";"8";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros escolares";"CEIP JosÃ© Calvo Sotelo";"ADELFAS";"Energia Activa";"";"kVAr";"1823,1"
"2021";"8";"";"Centros escolares";"CEIP JosÃ© Calvo Sotelo";"ADELFAS";"Energia Reactiva";"";"kVAr";"346,8"
"2021";"8";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Energia Activa";"Activa Interruptor Gral";"kVAr";"1518,2"
"2021";"8";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"2,7"
"2021";"8";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Gas";"";"kVAr";"0"
"2021";"8";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Energia Activa";"Activa Interruptor Gral";"kVAr";"3528,5"
"2021";"8";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0,3"
"2021";"8";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Gas";"";"kVAr";"78,9"
"2021";"8";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Energia Activa";"Activa Interruptor Gral";"kVAr";"1887,3"
"2021";"8";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2021";"8";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Gas";"";"kVAr";"0"
"2021";"8";"342";"Centros escolares";"CEIP Patriarca Obispo Elio Garay";"EL VISO";"Energia Activa";"";"kVAr";"867"
"2021";"8";"342";"Centros escolares";"CEIP Patriarca Obispo Elio Garay";"EL VISO";"Energia Reactiva";"";"kVAr";"3,1"
"2021";"8";"342";"Centros escolares";"CEIP Patriarca Obispo Elio Garay";"EL VISO";"Gas";"";"kVAr";"NO DATA"
"2021";"8";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Energia Activa";"Activa Interruptor Gral - Bus";"kVAr";"1226"
"2021";"8";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"-1177,8"
"2021";"8";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Gas";"";"kVAr";"0"
"2021";"8";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Energia Activa";"Activa Interruptor Gral";"kVAr";"2149"
"2021";"8";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"1,1"
"2021";"8";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Gas";"";"kVAr";"5"
"2021";"8";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Energia Activa";"Activa Interruptor Gral";"kVAr";"1227,4"
"2021";"8";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2021";"8";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Gas";"";"kVAr";"0"
"2021";"8";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kVAr";"2010"
"2021";"8";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"2220"
"2021";"8";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Gas";"";"kVAr";"0"
"2021";"8";"143";"Centros escolares";"CEIP Rufino Blanco";"TRAFALGAR";"Energia Activa";"";"kVAr";"7687,8"
"2021";"8";"143";"Centros escolares";"CEIP Rufino Blanco";"TRAFALGAR";"Energia Reactiva";"";"kVAr";"44,3"
"2021";"8";"143";"Centros escolares";"CEIP Rufino Blanco";"TRAFALGAR";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros escolares";"CEIP San Isidoro";"PACÃ�FICO";"Energia Activa";"";"kVAr";"829,8"
"2021";"8";"";"Centros escolares";"CEIP San Isidoro";"PACÃ�FICO";"Energia Reactiva";"";"kVAr";"77,3"
"2021";"8";"";"Centros escolares";"CEIP San Isidoro";"PACÃ�FICO";"Gas";"";"kVAr";"0"
"2021";"8";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kVAr";"599,7"
"2021";"8";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"-1726,4"
"2021";"8";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Gas";"";"kVAr";"0"
"2021";"8";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kVAr";"31964,3"
"2021";"8";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"15314"
"2021";"8";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Gas";"";"kVAr";"0"
"2021";"8";"644";"Otras dependencias";"Centro Integral de FormaciÃ³n de Seguridad y Emergencias";"LUCERO";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros culturales y bibliotecas";"CMM Acuario";"CASCO HISTÃ“RICO DE BARAJAS";"Energia Activa";"";"kVAr";"17495,2"
"2021";"8";"";"Centros culturales y bibliotecas";"CMM Acuario";"CASCO HISTÃ“RICO DE BARAJAS";"Energia Reactiva";"";"kVAr";"2761,9"
"2021";"8";"";"Centros culturales y bibliotecas";"CMM El Almendro";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Activa";"";"kVAr";"11174,2"
"2021";"8";"";"Centros culturales y bibliotecas";"CMM El Almendro";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Reactiva";"";"kVAr";"10878,9"
"2021";"8";"";"Centros culturales y bibliotecas";"CMM Orcasur";"ORCASUR";"Energia Activa";"";"kVAr";"22397,6"
"2021";"8";"";"Centros culturales y bibliotecas";"CMM Orcasur";"ORCASUR";"Energia Reactiva";"";"kVAr";"20832,2"
"2021";"8";"";"Centros culturales y bibliotecas";"CMM Villa Vallecas";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Activa";"";"kVAr";"10283,4"
"2021";"8";"";"Centros culturales y bibliotecas";"CMM Villa Vallecas";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Reactiva";"";"kVAr";"7529,3"
"2021";"8";"";"Centros mixtos";"CMM y CSS Luis Vives";"PUEBLO NUEVO";"Energia Activa";"";"kVAr";"10688,2"
"2021";"8";"";"Centros mixtos";"CMM y CSS Luis Vives";"PUEBLO NUEVO";"Energia Reactiva";"";"kVAr";"1757,2"
"2021";"8";"1359";"Centros mixtos";"Complejo Antonio Machado (CC, CM, Bib y EM)";"ARCOS";"Energia Activa";"";"kVAr";"12379,1"
"2021";"8";"1359";"Centros mixtos";"Complejo Antonio Machado (CC, CM, Bib y EM)";"ARCOS";"Energia Reactiva";"";"kVAr";"31,6"
"2021";"8";"1359";"Centros mixtos";"Complejo Antonio Machado (CC, CM, Bib y EM)";"ARCOS";"Gas";"";"kVAr";"0"
"2021";"8";"1083";"Centros mixtos";"Complejo La Vaguada";"EL PILAR";"Energia Activa";"";"kVAr";"127821"
"2021";"8";"1083";"Centros mixtos";"Complejo La Vaguada";"EL PILAR";"Energia Reactiva";"";"kVAr";"68168"
"2021";"8";"473";"Centros sociales";"CS Teresa de Calcuta";"ALAMEDA DE OSUNA";"Energia Activa";"";"kVAr";"3830,4"
"2021";"8";"473";"Centros sociales";"CS Teresa de Calcuta";"ALAMEDA DE OSUNA";"Energia Reactiva";"";"kVAr";"40,9"
"2021";"8";"";"Centros mixtos";"CSC GarcÃ­a Lorca";"BUENAVISTA";"Energia Activa";"";"kVAr";"1592"
"2021";"8";"";"Centros mixtos";"CSC GarcÃ­a Lorca";"BUENAVISTA";"Energia Reactiva";"";"kVAr";"0"
"2021";"8";"";"Centros mixtos";"CSC GarcÃ­a Lorca";"BUENAVISTA";"Gas";"";"kVAr";"NO DATA"
"2021";"8";"2446";"Centros mixtos";"CSC Montecarmelo";"EL GOLOSO";"Energia Activa";"";"kVAr";"24893,1"
"2021";"8";"2446";"Centros mixtos";"CSC Montecarmelo";"EL GOLOSO";"Energia Reactiva";"";"kVAr";"2885"
"2021";"8";"2446";"Centros mixtos";"CSC Montecarmelo";"EL GOLOSO";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros sociales";"CSS Guindalera";"GUINDALERA";"Energia Activa";"";"kVAr";"14453,1"
"2021";"8";"";"Centros sociales";"CSS Guindalera";"GUINDALERA";"Energia Reactiva";"";"kVAr";"5306,9"
"2021";"8";"";"Centros sociales";"CSS JosÃ© Villarreal";"CHOPERA";"Energia Activa";"";"kVAr";"40175,1"
"2021";"8";"";"Centros sociales";"CSS JosÃ© Villarreal";"CHOPERA";"Energia Reactiva";"";"kVAr";"12280,5"
"2021";"8";"";"Centros sociales";"CSS Puerto de las Pilas";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Activa";"";"kVAr";"17959,2"
"2021";"8";"";"Centros sociales";"CSS Puerto de las Pilas";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Reactiva";"";"kVAr";"7616,4"
"2021";"8";"";"Centros sociales";"CSS San Filiberto";"MOSCARDÃ“";"Energia Activa";"";"kVAr";"14744,8"
"2021";"8";"";"Centros sociales";"CSS San Filiberto";"MOSCARDÃ“";"Energia Reactiva";"";"kVAr";"2953,3"
"2021";"8";"772";"Centros administrativos";"JMD Centro";"PALACIO";"Energia Activa";"";"kVAr";"26952"
"2021";"8";"772";"Centros administrativos";"JMD Centro";"PALACIO";"Energia Reactiva";"";"kVAr";"4522"
"2021";"8";"772";"Centros administrativos";"JMD Centro";"PALACIO";"Gas";"";"kVAr";"0"
"2021";"8";"97";"Centros administrativos";"JMD ChamberÃ­";"ALMAGRO";"Energia Activa";"";"kVAr";"16769,9"
"2021";"8";"97";"Centros administrativos";"JMD ChamberÃ­";"ALMAGRO";"Energia Reactiva";"";"kVAr";"2909,8"
"2021";"8";"97";"Centros administrativos";"JMD ChamberÃ­";"ALMAGRO";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros administrativos";"JMD Ciudad Lineal";"PUEBLO NUEVO";"Energia Activa";"";"kVAr";"39433,5"
"2021";"8";"";"Centros administrativos";"JMD Ciudad Lineal";"PUEBLO NUEVO";"Energia Reactiva";"";"kVAr";"18631,3"
"2021";"8";"1082";"Centros administrativos";"JMD Fuencarral";"EL PILAR";"Energia Activa";"";"kVAr";"5342,1"
"2021";"8";"1082";"Centros administrativos";"JMD Fuencarral";"EL PILAR";"Energia Reactiva";"";"kVAr";"740,9"
"2021";"8";"";"Centros administrativos";"JMD Hortaleza";"CANILLAS";"Energia Activa";"";"kVAr";"13736,8"
"2021";"8";"";"Centros administrativos";"JMD Hortaleza";"CANILLAS";"Energia Reactiva";"";"kVAr";"10315,8"
"2021";"8";"547";"Centros administrativos";"JMD Latina";"Ã�GUILAS";"Energia Activa";"";"kVAr";"24558,1"
"2021";"8";"547";"Centros administrativos";"JMD Latina";"Ã�GUILAS";"Energia Reactiva";"";"kVAr";"2912,4"
"2021";"8";"1547";"Centros administrativos";"JMD Retiro";"PACÃ�FICO";"Energia Activa";"";"kVAr";"61121,5"
"2021";"8";"1547";"Centros administrativos";"JMD Retiro";"PACÃ�FICO";"Gas";"";"kVAr";"665,4"
"2021";"8";"1974";"Centros administrativos";"JMD San Blas";"ROSAS";"Energia Activa";"";"kVAr";"19047,6"
"2021";"8";"1974";"Centros administrativos";"JMD San Blas";"ROSAS";"Energia Reactiva";"";"kVAr";"8219,2"
"2021";"8";"1974";"Centros administrativos";"JMD San Blas";"ROSAS";"Gas";"";"kVAr";"0"
"2021";"8";"38";"Centros administrativos";"JMD TetuÃ¡n";"ALMENARA";"Energia Activa";"";"kVAr";"8469,9"
"2021";"8";"38";"Centros administrativos";"JMD TetuÃ¡n";"ALMENARA";"Energia Reactiva";"";"kVAr";"18,1"
"2021";"8";"38";"Centros administrativos";"JMD TetuÃ¡n";"ALMENARA";"Gas";"";"kVAr";"1,2"
"2021";"8";"1092";"Centros administrativos";"JMD Usera";"PRADOLONGO";"Energia Activa";"";"kVAr";"18741"
"2021";"8";"1092";"Centros administrativos";"JMD Usera";"PRADOLONGO";"Energia Reactiva";"";"kVAr";"4484,8"
"2021";"8";"";"Centros administrativos";"JMD Villa de Vallecas";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Activa";"";"kVAr";"21035"
"2021";"8";"";"Centros administrativos";"JMD Villa de Vallecas";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Reactiva";"";"kVAr";"2913,4"
"2021";"8";"1109";"Centros administrativos";"JMD Villaverde";"VILLAVERDE ALTO";"Energia Activa";"";"kVAr";"4289,3"
"2021";"8";"1109";"Centros administrativos";"JMD Villaverde";"VILLAVERDE ALTO";"Energia Reactiva";"";"kVAr";"11712,4"
"2021";"8";"1109";"Centros administrativos";"JMD Villaverde";"VILLAVERDE ALTO";"Gas";"";"kVAr";"0"
"2021";"8";"";"Centros administrativos";"JMD Villaverde Anexo";"VILLAVERDE ALTO";"Energia Activa";"";"kVAr";"NO DATA"
"2021";"8";"";"Centros administrativos";"JMD Villaverde Anexo";"VILLAVERDE ALTO";"Energia Reactiva";"";"kVAr";"NO DATA"
"2021";"8";"";"Centros administrativos";"JMD Villaverde Anexo";"VILLAVERDE ALTO";"Gas";"";"kVAr";"NO DATA"
"2021";"8";"";"Centros administrativos";"Madrid Emprende";"CIUDAD JARDÃ�N";"Energia Activa";"";"kVAr";"6477,5"
"2021";"8";"";"Centros administrativos";"Madrid Emprende";"CIUDAD JARDÃ�N";"Energia Reactiva";"";"kVAr";"44"
"2021";"8";"";"Centros culturales y bibliotecas";"Museo de Historia";"JUSTICIA";"Energia Activa";"";"kVAr";"16,9"
"2021";"8";"";"Centros culturales y bibliotecas";"Museo de Historia";"JUSTICIA";"Energia Reactiva";"";"kVAr";"1"
"2021";"8";"";"Centros culturales y bibliotecas";"Museo de Historia";"JUSTICIA";"Gas";"";"kVAr";"NO DATA"
"2021";"8";"1987";"Centros deportivos";"PabellÃ³n JesÃºs RollÃ¡n";"ZOFÃ�O";"Energia Activa";"Activa Interruptor Gral";"kVAr";"10997"
"2021";"8";"1987";"Centros deportivos";"PabellÃ³n JesÃºs RollÃ¡n";"ZOFÃ�O";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"2697"
"2021";"8";"1987";"Centros deportivos";"PabellÃ³n JesÃºs RollÃ¡n";"ZOFÃ�O";"Gas";"";"kVAr";"2605"
"2021";"8";"1131";"Centros mixtos";"Palacio Cibeles";"JERÃ“NIMOS";"Energia Activa";"";"kVAr";"580817"
"2021";"8";"1131";"Centros mixtos";"Palacio Cibeles";"JERÃ“NIMOS";"Energia Reactiva";"";"kVAr";"73911"
"2021";"8";"1131";"Centros mixtos";"Palacio Cibeles";"JERÃ“NIMOS";"Gas";"";"kVAr";"0"
"2021";"8";"1046";"Centros culturales y bibliotecas";"Planetario de Madrid";"LEGAZPI";"Energia Activa";"";"kVAr";"121437,7"
"2021";"8";"1046";"Centros culturales y bibliotecas";"Planetario de Madrid";"LEGAZPI";"Energia Reactiva";"";"kVAr";"7949"
"2021";"8";"1046";"Centros culturales y bibliotecas";"Planetario de Madrid";"LEGAZPI";"Gas";"";"kVAr";"0"
"2021";"8";"1174";"Centros administrativos";"Sede AG Hacienda";"JUSTICIA";"Energia Activa";"";"kVAr";"119153"
"2021";"8";"1174";"Centros administrativos";"Sede AG Hacienda";"JUSTICIA";"Energia Reactiva";"";"kVAr";"11457"
"2021";"9";"";"Centros sociales";"Apartamentos Tutelados Retiro";"ESTRELLA";"Energia Activa";"";"kWh";"13628,7"
"2021";"9";"";"Centros sociales";"Apartamentos Tutelados Retiro";"ESTRELLA";"Energia Reactiva";"";"kVAr";"5665,8"
"2021";"9";"2258";"Centros culturales y bibliotecas";"Biblioteca Ana MarÃ­a Matute";"SAN ISIDRO";"Energia Activa";"";"kWh";"12267"
"2021";"9";"2258";"Centros culturales y bibliotecas";"Biblioteca Ana MarÃ­a Matute";"SAN ISIDRO";"Energia Reactiva";"";"kVAr";"44"
"2021";"9";"2178";"Centros culturales y bibliotecas";"Biblioteca Ã�ngel GonzÃ¡lez";"ALUCHE";"Energia Activa";"";"kWh";"-130945"
"2021";"9";"2178";"Centros culturales y bibliotecas";"Biblioteca Ã�ngel GonzÃ¡lez";"ALUCHE";"Energia Reactiva";"";"kVAr";"-101526,9"
"2021";"9";"2178";"Centros culturales y bibliotecas";"Biblioteca Ã�ngel GonzÃ¡lez";"ALUCHE";"Gas";"";"m3";"0"
"2021";"9";"1160";"Centros culturales y bibliotecas";"Biblioteca DÃ¡maso Alonso";"CASTILLA";"Energia Activa";"";"kWh";"NO DATA"
"2021";"9";"1160";"Centros culturales y bibliotecas";"Biblioteca DÃ¡maso Alonso";"CASTILLA";"Energia Reactiva";"";"kVAr";"NO DATA"
"2021";"9";"2096";"Centros culturales y bibliotecas";"Biblioteca Eugenio TrÃ­as";"JERÃ“NIMOS";"Energia Activa";"";"kWh";"36772,1"
"2021";"9";"2096";"Centros culturales y bibliotecas";"Biblioteca Eugenio TrÃ­as";"JERÃ“NIMOS";"Energia Reactiva";"";"kVAr";"14850,1"
"2021";"9";"2096";"Centros culturales y bibliotecas";"Biblioteca Eugenio TrÃ­as";"JERÃ“NIMOS";"Gas";"";"m3";"0"
"2021";"9";"";"Centros culturales y bibliotecas";"Biblioteca Gabriel GarcÃ­a MÃ¡rquez";"ORCASUR";"Energia Activa";"";"kWh";"31901,2"
"2021";"9";"";"Centros culturales y bibliotecas";"Biblioteca Gabriel GarcÃ­a MÃ¡rquez";"ORCASUR";"Energia Reactiva";"";"kVAr";"-18081,3"
"2021";"9";"1208";"Centros culturales y bibliotecas";"Biblioteca Gerardo Diego";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Activa";"";"kWh";"5673"
"2021";"9";"1208";"Centros culturales y bibliotecas";"Biblioteca Gerardo Diego";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Reactiva";"";"kVAr";"103"
"2021";"9";"1208";"Centros culturales y bibliotecas";"Biblioteca Gerardo Diego";"CASCO HISTÃ“RICO DE VALLECAS";"Gas";"";"m3";"0"
"2021";"9";"782";"Centros culturales y bibliotecas";"Biblioteca IvÃ¡n de Vargas";"PALACIO";"Energia Activa";"";"kWh";"5091,6"
"2021";"9";"782";"Centros culturales y bibliotecas";"Biblioteca IvÃ¡n de Vargas";"PALACIO";"Energia Reactiva";"";"kVAr";"482,2"
"2021";"9";"1526";"Centros culturales y bibliotecas";"Biblioteca JosÃ© Hierro";"ROSAS";"Energia Activa";"";"kWh";"7609"
"2021";"9";"1526";"Centros culturales y bibliotecas";"Biblioteca JosÃ© Hierro";"ROSAS";"Energia Reactiva";"";"kVAr";"540"
"2021";"9";"1526";"Centros culturales y bibliotecas";"Biblioteca JosÃ© Hierro";"ROSAS";"Gas";"";"m3";"0"
"2021";"9";"1908";"Centros culturales y bibliotecas";"Biblioteca La Chata";"VISTA ALEGRE";"Energia Activa";"";"kWh";"NO DATA"
"2021";"9";"1908";"Centros culturales y bibliotecas";"Biblioteca La Chata";"VISTA ALEGRE";"Energia Reactiva";"";"kVAr";"NO DATA"
"2021";"9";"509";"Centros culturales y bibliotecas";"Biblioteca La Elipa - Islas Filipinas";"VENTAS";"Energia Activa";"";"kWh";"3604,1"
"2021";"9";"509";"Centros culturales y bibliotecas";"Biblioteca La Elipa - Islas Filipinas";"VENTAS";"Energia Reactiva";"";"kVAr";"-3517"
"2021";"9";"509";"Centros culturales y bibliotecas";"Biblioteca La Elipa - Islas Filipinas";"VENTAS";"Gas";"";"m3";"0"
"2021";"9";"1912";"Centros culturales y bibliotecas";"Biblioteca Manuel VÃ¡zquez MontalbÃ¡n";"BELLAS VISTAS";"Energia Activa";"";"kWh";"11054,4"
"2021";"9";"1912";"Centros culturales y bibliotecas";"Biblioteca Manuel VÃ¡zquez MontalbÃ¡n";"BELLAS VISTAS";"Energia Reactiva";"";"kVAr";"1985"
"2021";"9";"2204";"Centros culturales y bibliotecas";"Biblioteca MarÃ­a LejÃ¡rraga";"VALDEFUENTES";"Energia Activa";"";"kWh";"9078,4"
"2021";"9";"941";"Centros culturales y bibliotecas";"Biblioteca Mario Vargas Llosa";"JUSTICIA";"Energia Activa";"";"kWh";"17038"
"2021";"9";"941";"Centros culturales y bibliotecas";"Biblioteca Mario Vargas Llosa";"JUSTICIA";"Energia Reactiva";"";"kVAr";"10600"
"2021";"9";"850";"Centros culturales y bibliotecas";"Biblioteca Miguel Delibes";"MEDIA LEGUA";"Energia Activa";"";"kWh";"14053"
"2021";"9";"850";"Centros culturales y bibliotecas";"Biblioteca Miguel Delibes";"MEDIA LEGUA";"Energia Reactiva";"";"kVAr";"7429"
"2021";"9";"850";"Centros culturales y bibliotecas";"Biblioteca Miguel Delibes";"MEDIA LEGUA";"Gas";"";"m3";"4,5"
"2021";"9";"702";"Centros culturales y bibliotecas";"Biblioteca Pablo Neruda";"PUEBLO NUEVO";"Energia Activa";"";"kWh";"18741,9"
"2021";"9";"702";"Centros culturales y bibliotecas";"Biblioteca Pablo Neruda";"PUEBLO NUEVO";"Gas";"";"m3";"0"
"2021";"9";"20";"Centros culturales y bibliotecas";"Biblioteca PÃ­o Baroja";"ACACIAS";"Energia Activa";"";"kWh";"4767"
"2021";"9";"20";"Centros culturales y bibliotecas";"Biblioteca PÃ­o Baroja";"ACACIAS";"Energia Reactiva";"";"kVAr";"1368"
"2021";"9";"20";"Centros culturales y bibliotecas";"Biblioteca PÃ­o Baroja";"ACACIAS";"Gas";"";"m3";"1,6"
"2021";"9";"143";"Centros culturales y bibliotecas";"CC AgustÃ­n DÃ­az";"CASA DE CAMPO";"Energia Activa";"";"kWh";"2286,6"
"2021";"9";"143";"Centros culturales y bibliotecas";"CC AgustÃ­n DÃ­az";"CASA DE CAMPO";"Energia Reactiva";"";"kVAr";"1682,3"
"2021";"9";"143";"Centros culturales y bibliotecas";"CC AgustÃ­n DÃ­az";"CASA DE CAMPO";"Gas";"";"m3";"0"
"2021";"9";"396";"Centros culturales y bibliotecas";"CC Alberto SÃ¡nchez+Biblioteca Portazgo";"NUMANCIA";"Energia Activa";"";"kWh";"3076,2"
"2021";"9";"396";"Centros culturales y bibliotecas";"CC Alberto SÃ¡nchez+Biblioteca Portazgo";"NUMANCIA";"Energia Reactiva";"";"kVAr";"94,8"
"2021";"9";"396";"Centros culturales y bibliotecas";"CC Alberto SÃ¡nchez+Biblioteca Portazgo";"NUMANCIA";"Gas";"";"m3";"2,4"
